18342	20793
15228	18831
15228	20793
18831	11489
20793	11489
18831	29559
20793	29559
18831	22759
20793	22759
18831	13303
20793	13303
18831	12874
20793	12874
18831	155
20793	155
18831	6888
20793	6888
18831	8295
20793	8295
18831	18651
20793	18651
18831	9017
20793	9017
18831	912
20793	912
18831	1289
20793	1289
18831	16708
20793	16708
18831	27254
20793	27254
18831	20455
20793	20455
18831	18188
20793	18188
18831	10704
20793	10704
18831	6211
20793	6211
25743	16760
16116	16760
6552	16760
25743	202
16116	202
6552	202
25743	6550
16116	6550
6552	6550
25743	16493
16116	16493
6552	16493
25743	27609
16116	27609
6552	27609
28844	25743
7944	25743
5727	25743
28844	16116
7944	16116
5727	16116
28844	6552
7944	6552
5727	6552
29832	25743
26461	25743
16572	25743
28210	25743
29832	16116
26461	16116
16572	16116
28210	16116
29832	6552
26461	6552
16572	6552
28210	6552
10685	25743
10685	16116
10685	6552
15825	25743
15825	16116
15825	6552
25743	17653
16116	17653
6552	17653
25743	18195
16116	18195
6552	18195
25743	8581
16116	8581
6552	8581
25743	3967
16116	3967
6552	3967
13067	25743
20254	25743
13067	16116
20254	16116
13067	6552
20254	6552
25743	24757
16116	24757
6552	24757
25743	6579
16116	6579
6552	6579
25743	26432
16116	26432
6552	26432
25743	22229
16116	22229
6552	22229
25743	4866
16116	4866
6552	4866
29028	95
20279	95
1131	95
29028	15855
20279	15855
1131	15855
23561	1066
26475	1066
7728	1066
14632	1066
6369	1066
14337	1066
8030	1066
1066	20455
28245	15228
19945	15228
9995	15228
18342	15228
28245	11489
19945	11489
9995	11489
18342	11489
28245	29559
19945	29559
9995	29559
18342	29559
28245	22452
19945	22452
9995	22452
18342	22452
28245	28097
19945	28097
9995	28097
18342	28097
28245	12130
19945	12130
9995	12130
18342	12130
28245	1289
19945	1289
9995	1289
18342	1289
28245	16708
19945	16708
9995	16708
18342	16708
28245	27254
19945	27254
9995	27254
18342	27254
11196	22404
6949	22404
17566	22404
6949	10876
17566	10876
6949	25735
17566	25735
6949	72
17566	72
6949	14335
17566	14335
6949	14882
17566	14882
27148	22404
5586	22404
22004	22404
2790	22404
17287	22404
27148	10876
5586	10876
22004	10876
2790	10876
17287	10876
27148	25735
5586	25735
22004	25735
2790	25735
17287	25735
27148	72
5586	72
22004	72
2790	72
17287	72
27148	14335
5586	14335
22004	14335
2790	14335
17287	14335
27148	14882
5586	14882
22004	14882
2790	14882
17287	14882
10621	1575
23561	10621
26475	10621
7728	10621
14632	10621
6369	10621
14337	10621
8030	10621
1289	10621
16708	10621
27254	10621
10621	18911
10621	18188
10621	10704
10621	6211
12039	2964
11253	2964
4056	2964
548	2964
23792	2964
13118	2964
2779	2964
25486	2964
27947	2964
17947	2964
3967	2964
10388	2964
9895	2964
26686	2964
10864	2964
2705	2964
10267	2964
5475	2964
1293	12938
28723	12938
4847	2175
17384	2175
5863	2175
15526	2175
4847	12482
17384	12482
5863	12482
15526	12482
4847	463
17384	463
5863	463
15526	463
1520	2175
1520	12482
1520	463
20613	2175
21340	2175
19523	2175
20613	12482
21340	12482
19523	12482
20613	463
21340	463
19523	463
23586	2175
23586	12482
23586	463
3967	2175
3967	12482
3967	463
21850	2175
21850	12482
21850	463
3075	2175
3075	12482
3075	463
4332	28401
25138	28401
18949	28401
11667	28401
6542	28401
8452	28401
24695	28401
4332	17035
25138	17035
18949	17035
11667	17035
6542	17035
8452	17035
24695	17035
14495	1520
17253	1520
19416	1520
9167	22612
12927	22612
29825	22612
7863	22612
11204	22612
20669	22612
9167	15035
12927	15035
29825	15035
7863	15035
11204	15035
20669	15035
23064	287
21465	287
1293	21015
1293	24262
1022	21015
14652	21015
14787	21015
1022	24262
14652	24262
14787	24262
26301	25177
22767	25177
26773	25177
23719	25177
25177	15636
25177	25715
25177	18037
25177	4070
25177	17846
26895	28505
4937	28505
26895	19752
4937	19752
26895	9126
4937	9126
26895	5668
4937	5668
26895	23930
4937	23930
28505	23561
19752	23561
9126	23561
5668	23561
23930	23561
28505	26475
19752	26475
9126	26475
5668	26475
23930	26475
28505	7728
19752	7728
9126	7728
5668	7728
23930	7728
28505	14632
19752	14632
9126	14632
5668	14632
23930	14632
28505	6369
19752	6369
9126	6369
5668	6369
23930	6369
28505	14337
19752	14337
9126	14337
5668	14337
23930	14337
28505	8030
19752	8030
9126	8030
5668	8030
23930	8030
28505	21737
19752	21737
9126	21737
5668	21737
23930	21737
28505	18281
19752	18281
9126	18281
5668	18281
23930	18281
28505	16405
19752	16405
9126	16405
5668	16405
23930	16405
28505	29305
19752	29305
9126	29305
5668	29305
23930	29305
15346	12039
23225	12039
13148	12039
15346	11253
23225	11253
13148	11253
15346	4056
23225	4056
13148	4056
15346	548
23225	548
13148	548
26686	12039
10864	12039
2705	12039
26686	11253
10864	11253
2705	11253
26686	4056
10864	4056
2705	4056
26686	548
10864	548
2705	548
9167	8025
12927	8025
29825	8025
7863	8025
11204	8025
20669	8025
9167	3967
12927	3967
29825	3967
7863	3967
11204	3967
20669	3967
9167	2505
12927	2505
29825	2505
7863	2505
11204	2505
20669	2505
9167	10388
12927	10388
29825	10388
7863	10388
11204	10388
20669	10388
9167	9895
12927	9895
29825	9895
7863	9895
11204	9895
20669	9895
23792	8524
23792	22191
22265	18911
653	18911
6968	1931
10478	1931
24751	1931
20712	1931
14578	1931
6968	25245
10478	25245
24751	25245
20712	25245
14578	25245
6968	5961
10478	5961
24751	5961
20712	5961
14578	5961
6968	21528
10478	21528
24751	21528
20712	21528
14578	21528
15228	11489
15228	29559
15228	6888
15228	8295
15228	18651
15228	9017
15228	912
15228	1289
15228	16708
15228	27254
28844	16760
7944	16760
5727	16760
28844	202
7944	202
5727	202
28844	6550
7944	6550
5727	6550
28844	16493
7944	16493
5727	16493
28844	27609
7944	27609
5727	27609
29832	16760
26461	16760
16572	16760
28210	16760
29832	202
26461	202
16572	202
28210	202
29832	6550
26461	6550
16572	6550
28210	6550
29832	16493
26461	16493
16572	16493
28210	16493
29832	27609
26461	27609
16572	27609
28210	27609
10685	16760
10685	202
10685	6550
10685	16493
10685	27609
15825	16760
15825	202
15825	6550
15825	16493
15825	27609
10334	16760
10334	202
10334	6550
10334	16493
10334	27609
15987	16760
15987	202
15987	6550
15987	16493
15987	27609
25745	16760
7823	16760
2486	16760
13804	16760
14587	16760
25745	202
7823	202
2486	202
13804	202
14587	202
25745	6550
7823	6550
2486	6550
13804	6550
14587	6550
25745	16493
7823	16493
2486	16493
13804	16493
14587	16493
25745	27609
7823	27609
2486	27609
13804	27609
14587	27609
24757	16760
24757	202
24757	6550
24757	16493
24757	27609
22574	16760
27609	16760
22574	202
27609	202
22574	6550
27609	6550
22574	16493
27609	16493
22574	27609
27609	27609
17167	16760
17167	202
17167	6550
17167	16493
17167	27609
6579	16760
26432	16760
22229	16760
6579	202
26432	202
22229	202
6579	6550
26432	6550
22229	6550
6579	16493
26432	16493
22229	16493
6579	27609
26432	27609
22229	27609
15346	21334
23225	21334
13148	21334
26723	15346
21637	15346
20054	15346
21683	15346
22589	15346
7391	15346
30137	15346
26723	23225
21637	23225
20054	23225
21683	23225
22589	23225
7391	23225
30137	23225
26723	13148
21637	13148
20054	13148
21683	13148
22589	13148
7391	13148
30137	13148
15346	3376
23225	3376
13148	3376
15346	1868
23225	1868
13148	1868
15346	5503
23225	5503
13148	5503
15346	10065
23225	10065
13148	10065
15346	20511
23225	20511
13148	20511
15346	1571
23225	1571
13148	1571
15346	17161
23225	17161
13148	17161
15346	7670
23225	7670
13148	7670
15346	18442
23225	18442
13148	18442
15346	17410
23225	17410
13148	17410
15346	7158
23225	7158
13148	7158
8252	15346
23932	15346
8252	23225
23932	23225
8252	13148
23932	13148
15346	5133
23225	5133
13148	5133
15346	24078
23225	24078
13148	24078
15346	13939
23225	13939
13148	13939
15346	5475
23225	5475
13148	5475
20582	5787
20582	14231
20582	12159
20582	12024
20582	2286
20582	24191
21774	9658
16716	9658
24659	9658
21774	9138
16716	9138
24659	9138
21774	26446
16716	26446
24659	26446
10388	8025
9895	8025
8226	1575
15246	1575
23561	1575
26475	1575
7728	1575
14632	1575
6369	1575
14337	1575
8030	1575
2779	1575
25486	1575
27947	1575
19781	1575
941	1575
9069	1575
9572	12494
17308	12494
9488	12494
14849	12494
4224	1520
16345	7674
16345	10082
16345	23897
16345	19974
11187	18159
11187	14724
11187	2725
13168	6464
9132	6464
13384	6464
21216	6464
7448	6464
13168	10771
9132	10771
13384	10771
21216	10771
7448	10771
9893	13168
9893	9132
9893	13384
9893	21216
9893	7448
7012	13168
7012	9132
7012	13384
7012	21216
7012	7448
12273	13168
15750	13168
12273	9132
15750	9132
12273	13384
15750	13384
12273	21216
15750	21216
12273	7448
15750	7448
28736	13168
28736	9132
28736	13384
28736	21216
28736	7448
27478	13168
27478	9132
27478	13384
27478	21216
27478	7448
1293	1293
1293	1022
1293	14652
1293	14787
28723	1293
28401	4847
17035	4847
28401	17384
17035	17384
28401	5863
17035	5863
28401	15526
17035	15526
3075	4847
3075	17384
3075	5863
3075	15526
17167	4847
17167	17384
17167	5863
17167	15526
26723	21334
21637	21334
20054	21334
21683	21334
22589	21334
7391	21334
30137	21334
21737	21334
18281	21334
16405	21334
29305	21334
8252	21334
23932	21334
5133	21334
24078	21334
13939	21334
5475	21334
2693	17898
26386	17898
2693	29634
26386	29634
2693	14051
26386	14051
2693	22893
26386	22893
2693	20881
26386	20881
2693	2987
26386	2987
9218	2693
22361	2693
9218	26386
22361	26386
2693	22411
26386	22411
2693	26767
26386	26767
2693	5412
26386	5412
2693	9935
26386	9935
2693	17244
26386	17244
2693	15236
26386	15236
11889	76
11889	29502
11889	18159
18159	11889
14724	11889
2725	11889
19149	23561
19149	26475
19149	7728
19149	14632
19149	6369
19149	14337
19149	8030
21737	19149
18281	19149
16405	19149
29305	19149
5133	19149
24078	19149
13939	19149
5475	19149
19149	18188
19149	10704
19149	6211
16345	17898
16345	29634
20619	17898
7822	17898
3621	17898
20619	29634
7822	29634
3621	29634
20182	17898
28727	17898
10274	17898
8116	17898
26218	17898
20182	29634
28727	29634
10274	29634
8116	29634
26218	29634
24901	7012
24901	28736
24901	27478
10566	6464
4756	6464
10566	10771
4756	10771
21437	6464
30034	6464
4053	6464
21437	10771
30034	10771
4053	10771
28736	6464
28736	10771
26301	6949
22767	6949
26773	6949
23719	6949
26301	17566
22767	17566
26773	17566
23719	17566
15688	14051
149	14051
20479	14051
8606	14051
9919	14051
15688	22893
149	22893
20479	22893
8606	22893
9919	22893
15688	20881
149	20881
20479	20881
8606	20881
9919	20881
15688	2987
149	2987
20479	2987
8606	2987
9919	2987
14051	9367
22893	9367
20881	9367
2987	9367
14051	27389
22893	27389
20881	27389
2987	27389
14051	10247
22893	10247
20881	10247
2987	10247
14051	4952
22893	4952
20881	4952
2987	4952
23561	8226
26475	8226
7728	8226
14632	8226
6369	8226
14337	8226
8030	8226
23561	15246
26475	15246
7728	15246
14632	15246
6369	15246
14337	15246
8030	15246
12024	5787
2286	5787
24191	5787
12024	14231
2286	14231
24191	14231
12024	12159
2286	12159
24191	12159
20243	3376
20243	1868
20243	5503
26895	20613
4937	20613
26895	21340
4937	21340
26895	19523
4937	19523
26895	23561
4937	23561
26895	26475
4937	26475
26895	7728
4937	7728
26895	14632
4937	14632
26895	6369
4937	6369
26895	14337
4937	14337
26895	8030
4937	8030
26895	26723
4937	26723
26895	21637
4937	21637
26895	20054
4937	20054
26895	21683
4937	21683
26895	22589
4937	22589
26895	7391
4937	7391
26895	30137
4937	30137
26895	8150
4937	8150
26895	8252
4937	8252
26895	23932
4937	23932
26895	6949
4937	6949
26895	17566
4937	17566
26895	7840
4937	7840
26895	6034
4937	6034
26895	1767
4937	1767
5141	17451
22805	17451
5141	26054
22805	26054
4441	17167
26269	17167
25246	17167
23900	17167
17767	6268
18743	6268
14912	17767
20057	17767
14912	18743
20057	18743
1520	9658
1520	23586
21850	1520
1520	8478
7012	9893
9893	28736
9893	27478
21735	20316
25035	20316
21735	3547
25035	3547
21735	11804
25035	11804
21735	3117
25035	3117
21735	25724
25035	25724
16345	20316
16345	3547
16345	11804
16345	3117
16345	25724
20316	5639
3547	5639
11804	5639
3117	5639
25724	5639
20316	20619
3547	20619
11804	20619
3117	20619
25724	20619
20316	7822
3547	7822
11804	7822
3117	7822
25724	7822
20316	3621
3547	3621
11804	3621
3117	3621
25724	3621
29330	29172
19721	13991
28588	13991
12015	13991
19721	17521
28588	17521
12015	17521
19721	22333
28588	22333
12015	22333
19721	16772
28588	16772
12015	16772
19721	26013
28588	26013
12015	26013
19721	29204
28588	29204
12015	29204
19721	18086
28588	18086
12015	18086
19721	22878
28588	22878
12015	22878
28844	17653
7944	17653
5727	17653
28844	18195
7944	18195
5727	18195
29832	17653
26461	17653
16572	17653
28210	17653
29832	18195
26461	18195
16572	18195
28210	18195
10685	17653
10685	18195
15825	17653
15825	18195
28844	3967
7944	3967
5727	3967
29832	3967
26461	3967
16572	3967
28210	3967
10685	3967
15825	3967
28844	13067
7944	13067
5727	13067
28844	20254
7944	20254
5727	20254
29832	13067
26461	13067
16572	13067
28210	13067
29832	20254
26461	20254
16572	20254
28210	20254
10685	13067
10685	20254
15825	13067
15825	20254
28844	4866
7944	4866
5727	4866
29832	4866
26461	4866
16572	4866
28210	4866
10685	4866
15825	4866
17653	3967
18195	3967
4866	17653
4866	18195
12195	3768
12195	9174
12195	7400
12195	16568
18285	3768
18285	9174
18285	7400
18285	16568
25802	21443
24906	21443
29985	21443
21443	18911
7290	1480
7290	2691
7290	5169
25745	15688
7823	15688
2486	15688
13804	15688
14587	15688
25745	149
7823	149
2486	149
13804	149
14587	149
25745	20479
7823	20479
2486	20479
13804	20479
14587	20479
25745	8606
7823	8606
2486	8606
13804	8606
14587	8606
25745	9919
7823	9919
2486	9919
13804	9919
14587	9919
15688	9367
149	9367
20479	9367
8606	9367
9919	9367
15688	27389
149	27389
20479	27389
8606	27389
9919	27389
15688	10247
149	10247
20479	10247
8606	10247
9919	10247
15688	4952
149	4952
20479	4952
8606	4952
9919	4952
26261	15688
26261	149
26261	20479
26261	8606
26261	9919
15688	22574
149	22574
20479	22574
8606	22574
9919	22574
15688	27609
149	27609
20479	27609
8606	27609
9919	27609
12273	15688
15750	15688
12273	149
15750	149
12273	20479
15750	20479
12273	8606
15750	8606
12273	9919
15750	9919
13991	15688
17521	15688
22333	15688
13991	149
17521	149
22333	149
13991	20479
17521	20479
22333	20479
13991	8606
17521	8606
22333	8606
13991	9919
17521	9919
22333	9919
322	15688
3672	15688
29761	15688
27510	15688
322	149
3672	149
29761	149
27510	149
322	20479
3672	20479
29761	20479
27510	20479
322	8606
3672	8606
29761	8606
27510	8606
322	9919
3672	9919
29761	9919
27510	9919
1746	28169
18486	28169
1746	12396
18486	12396
1746	28040
18486	28040
22303	2309
22303	29737
22303	29817
2309	101
29737	101
29817	101
2309	14882
29817	14882
2309	18339
29737	18339
29817	18339
2309	17928
29737	17928
29817	17928
2309	16829
29737	16829
29817	16829
2309	26236
29737	26236
29817	26236
2309	12488
29737	12488
29817	12488
2309	29737
29737	29737
29817	29737
1464	2309
27111	2309
23428	2309
1464	29817
27111	29817
23428	29817
2309	6949
29737	6949
29817	6949
2309	17566
29737	17566
29817	17566
16254	14702
16254	20992
16254	19547
16254	7021
16254	26331
15693	16254
5260	16254
17189	16254
25889	16254
2391	16254
27714	16254
16254	6949
16254	17566
16254	18188
16254	10704
16254	6211
22058	27030
23665	27030
22058	25162
23665	25162
287	22510
287	7943
16345	21735
16345	25035
21735	5639
25035	5639
21735	8478
25035	8478
11489	8295
29559	8295
11489	18651
29559	18651
11489	9017
29559	9017
11489	912
29559	912
11489	1289
29559	1289
11489	16708
29559	16708
11489	27254
29559	27254
21568	20784
19814	20784
28930	20784
9033	20784
4654	20784
21568	8383
19814	8383
28930	8383
9033	8383
4654	8383
21568	25212
19814	25212
28930	25212
9033	25212
4654	25212
21568	15622
19814	15622
28930	15622
9033	15622
4654	15622
21568	5621
19814	5621
28930	5621
9033	5621
4654	5621
21568	7063
19814	7063
28930	7063
9033	7063
4654	7063
3782	20784
17798	20784
9452	20784
6900	20784
4024	20784
9712	20784
3782	8383
17798	8383
9452	8383
6900	8383
4024	8383
9712	8383
3782	25212
17798	25212
9452	25212
6900	25212
4024	25212
9712	25212
3782	15622
17798	15622
9452	15622
6900	15622
4024	15622
9712	15622
3782	5621
17798	5621
9452	5621
6900	5621
4024	5621
9712	5621
3782	7063
17798	7063
9452	7063
6900	7063
4024	7063
9712	7063
14798	20784
14798	8383
14798	25212
14798	15622
14798	5621
14798	7063
21568	5475
19814	5475
28930	5475
9033	5475
4654	5475
3782	5475
17798	5475
9452	5475
6900	5475
4024	5475
9712	5475
14798	5475
8581	15229
8581	25272
8581	9374
8581	22640
8581	11899
22191	27732
22191	23558
22191	29237
18159	76
14724	76
2725	76
18159	29502
14724	29502
2725	29502
18159	18159
14724	18159
2725	18159
18968	13865
8463	13865
6529	13865
29062	13865
18968	3
8463	3
6529	3
29062	3
14912	6268
20057	6268
3413	22303
18272	22303
3413	19688
18272	19688
3413	6008
18272	6008
6235	3967
6235	29338
6235	18911
6235	14976
22574	28401
27609	28401
22574	17035
27609	17035
1643	28401
3075	28401
1643	17035
3075	17035
10334	17167
15987	17167
6579	10334
26432	10334
22229	10334
6579	15987
26432	15987
22229	15987
11196	14764
21807	14764
11196	6949
21807	6949
11196	17566
21807	17566
7012	28736
7012	27478
2729	11899
30157	11899
15081	11899
1382	11899
24255	11899
24869	11899
6242	101
4572	101
6242	14882
4572	14882
6242	18339
4572	18339
6242	17928
4572	17928
6242	16829
4572	16829
10065	101
20511	101
1571	101
17161	101
7670	101
18442	101
17410	101
7158	101
10065	14882
20511	14882
1571	14882
17161	14882
7670	14882
18442	14882
17410	14882
7158	14882
10065	18339
20511	18339
1571	18339
17161	18339
7670	18339
18442	18339
17410	18339
7158	18339
10065	17928
20511	17928
1571	17928
17161	17928
7670	17928
18442	17928
17410	17928
7158	17928
10065	16829
20511	16829
1571	16829
17161	16829
7670	16829
18442	16829
17410	16829
7158	16829
101	6949
14882	6949
18339	6949
17928	6949
16829	6949
101	17566
14882	17566
18339	17566
17928	17566
16829	17566
27148	101
5586	101
22004	101
2790	101
17287	101
27148	18339
5586	18339
22004	18339
2790	18339
17287	18339
27148	17928
5586	17928
22004	17928
2790	17928
17287	17928
27148	16829
5586	16829
22004	16829
2790	16829
17287	16829
14438	16169
4364	16169
14438	24726
4364	24726
14438	10505
4364	10505
14438	27650
4364	27650
14438	23882
4364	23882
9658	25802
9658	24906
9658	29985
23561	3967
26475	3967
7728	3967
14632	3967
6369	3967
14337	3967
8030	3967
8150	23561
8150	26475
8150	7728
8150	14632
8150	6369
8150	14337
8150	8030
26475	18188
7728	18188
14632	18188
6369	18188
14337	18188
8030	18188
26475	10704
7728	10704
14632	10704
6369	10704
14337	10704
8030	10704
26475	6211
7728	6211
14632	6211
6369	6211
14337	6211
8030	6211
16345	5639
16345	20619
16345	7822
16345	3621
20182	16345
28727	16345
10274	16345
8116	16345
26218	16345
16345	19485
16345	13998
16345	21633
16345	4013
16345	24527
8478	25802
8478	24906
8478	29985
28981	26945
28981	8699
28981	5102
28981	5255
28981	25745
28981	7823
28981	2486
28981	13804
28981	14587
25745	24757
7823	24757
2486	24757
13804	24757
14587	24757
26261	25745
26261	7823
26261	2486
26261	13804
26261	14587
25745	22574
7823	22574
2486	22574
13804	22574
14587	22574
12273	25745
15750	25745
12273	7823
15750	7823
12273	2486
15750	2486
12273	13804
15750	13804
12273	14587
15750	14587
13991	25745
17521	25745
22333	25745
13991	7823
17521	7823
22333	7823
13991	2486
17521	2486
22333	2486
13991	13804
17521	13804
22333	13804
13991	14587
17521	14587
22333	14587
25745	15693
7823	15693
2486	15693
13804	15693
14587	15693
25745	5260
7823	5260
2486	5260
13804	5260
14587	5260
25745	17189
7823	17189
2486	17189
13804	17189
14587	17189
25745	25889
7823	25889
2486	25889
13804	25889
14587	25889
25745	2391
7823	2391
2486	2391
13804	2391
14587	2391
25745	27714
7823	27714
2486	27714
13804	27714
14587	27714
6579	25745
26432	25745
22229	25745
6579	7823
26432	7823
22229	7823
6579	2486
26432	2486
22229	2486
6579	13804
26432	13804
22229	13804
6579	14587
26432	14587
22229	14587
6242	16154
4572	16154
6242	8182
4572	8182
6242	11742
4572	11742
6242	25929
4572	25929
6242	3096
4572	3096
6242	15946
4572	15946
24726	16169
10505	16169
27650	16169
23882	16169
3376	22058
1868	22058
5503	22058
3376	23665
1868	23665
